car_id,model,price,depreciation,mileage,road_tax,deregistration_value,coe,curb_weight,power,features,accessories,descriptions,age_of_car,years_since_launch,transmission_Auto,transmission_Manual,number_of_owner_More than 6,types_Hatchback,types_Luxury Sedan,types_MPV,types_Mid-Sized Sedan,types_SUV,types_Sports Car,types_Stationwagon,types_Truck,types_Van
1255,Volkswagen Golf R 5DR Sunroof ,110888.0,15220.0,145000.0,1552.0,24454.0,34935.0,1466.0,188.0,"Features Stage 3 ECU stage 3 gear box tune (new ECU). 10"" Andriod player. Volkswagen Emblem reverse camera. Reverse sensors. Sunroof. Rear aircon. AWD. View specs of the Volkswagen GolfFeatures 2.0l turbocharged ea113 engine, 6 speed DSG automatic, AWD, ABS, airbags, cruise & traction control. View specs of the Volkswagen Golf GTI (2003-2009)Features 2.0L turbocharged EA113 engine, 6 speed DSG automatic, AWD, ABS, airbags, cruise and traction control. View specs of the Volkswagen Golf GTI (2003-2009)","Accessories 18"" advan racing rim (original), new PS5, kw coilover, HPFP, R8 red ignition coil. Brembo 6pot BBK, Tbo ball brearing 450 turbo.Accessories Sports rim, leather upholstery, LED headlights, reverse camera, front and rear sensors, android player.Accessories K04 hybrid turbo, K-Sport coilover, Miltek exhaust with cert, I.E intake, AP Racing 6pot brakes. 18"" OZ rims. ECU & TCU stage 2 tuned.","Description Why a GTI when you can get your hands on a Golf R. Well maintained inside out, wear and tear done, low mileage, drive without worries. street legal hot hatch, fun for daily and spirited drive. Nimble enough to maneuver in city, comfortable enough to cruise, and yet able to pack a punch on demand. This is definitely a car for all drivers. Trade-ins are most welcome. All types of loans available.Description 1 year warranty for engine & gearbox for peace of mind purchase upon handover. Extremely well maintained by enthusiast with no messy modifications. Pretty much stock. Genuine low mileage clocked. STA evaluation/third party workshop checks can be arranged. Flexible loan packages available for your needs. Viewing available 24/7 by appointments basis at our showroom!Description For enthusiast to appreciate this German Hitler. Free 1 year warranty for engine & gearbox with complimentary servicing. Very responsive pick up with no lag. Never been to track. No messy mods. Wear & tear replaced with no expenses spared. Serviced every 5,000km. Loan & insurance at lowest rate. Trade-in/consignment welcome. Viewing available 24/7 at our showroom by appointments.",12.728902629331685,13.0,1,0,0,0,0,0,0,0,1,0,0,0
1256,Volkswagen Golf Variant 1.4A TSI R-Line Sunroof,68800.0,19540.0,89830.0,624.0,26226.0,46009.0,1347.0,92.0,"Features Powered by a 1.4L turbocharged engine mated to a 6 speed DSG, producing 123 bhp and 200 nm of torque. 0-100 km/h in 9.5s. View specs of the Volkswagen Golf Variant (2016-2017)","Accessories Sunroof, Leather Seats, Multifunction Steering Wheel, Reverse Camera, dual-zone climate control.","Description Ample boot space, well maintained and in excellent condition. Flexible loan and high trade in! Lowest interest guaranteed!",7.019313588235794,8.0,1,0,0,0,0,0,0,0,0,1,0,0
1257,Volkswagen Jetta 1.4A TSI,29800.0,15800.0,115000.0,620.0,15354.0,65710.0,1417.0,90.0,"Features 1.4L TSI turbocharged engine, 7 speed DSG, producing 120bhp, ESP, ABS, 6x SRS airbags, immobilizer key, traction control and fog lamps. View specs of the Volkswagen Jetta (2011-2017)","Accessories Factory fitted audio system, original sports rims, factory fitted premium leather seats, reverse sensor, rear dual zone aircon & knockdown rear seats.",Description Pristine condition! Full service and all wear and tear parts done up at platinum Motoring in house workshop! 100% loan available from 2.28% per annum! 1 to 1 exchange without cash top up! Hurry and call our friendly sales adviser for more information before it's sold! Best price guaranteed!,8.400135506044013,9.0,1,0,0,0,0,0,1,0,0,0,0,0
1258,Volkswagen Jetta 1.4A TSI ,69800.0,9710.0,134500.0,806.0,27355.0,36114.5,1397.0,104.0,"Features Powerful 1.4L TSI Turbocharged Engine, 7 Speed DSG Auto Transmission, ABS, SRS Airbags, Multi-Function Steering Wheel. View specs of the Volkswagen Jetta (2005-2011)Features Powerful & responsive and fuel efficient 1.4l TSI engine, very fast & smooth 7 speed DSG transmission, auto headlights & wipers, ABS, paddle shifter View specs of the Volkswagen Jetta","Accessories Sports Rims, Factory Fitted Audio With Audio Steering Control, Reverse Sensors, Rear Aircon, Solar Films, Fog Lamps.Accessories Factory fitted audio unit, leather seat, multi function steering wheel, digital dual zone with rear AC. sports rim! New roof lining!","Description $0 drive / Full loan available! Sporty and elegance metallic black colour! Low mileage, Mint Condition. View to believe! Buy with confidence! Immediately transfer of ownership. In house loan or bank loan available! Fast and easy loan approval! Viewing by appoinement only.Description In house Loan $0 downpayment Monthly installment $1,3xx for 84 months loan tenure. Flexible loan scheme & competitive interest rate! drive with worry free! Do drop us a text or call our friendly salesman to arrange for an no obligations viewing so you can understand more on this unit and will advise you accordingly",12.708354684126206,13.0,1,0,0,0,0,0,1,0,0,0,0,0
1259,Volkswagen Jetta 1.4A TSI Highline,22800.0,15400.0,145000.0,620.0,12839.0,60002.0,1417.0,90.0,Features 1.4L Turbocharged Engine. Automatic DSG Transmission. Front Wheel Drive. View specs of the Volkswagen Jetta (2011-2017),Accessories 16'' Sports Rims. Leather Seats Upholstery. Auto Headlights. Retractable Side Mirrors. Original Infotainment.,Description New Facelift. New Paint. Buy Back $9000 End Of COE. Car In Very Good Condition. Call Or WhatsApp For Viewing.,8.89328619097552,10.0,1,0,0,0,0,0,1,0,0,0,0,0
1260,Volkswagen Jetta 1.4A TSI Sportline Sunroof,59800.0,13520.0,118983.0,620.0,33192.0,51506.0,1417.0,90.0,"Features 1.4L TSI Engine, 120 BHP, 7 Speed DSG Auto With Paddle Shifters, Airbags, ABS, ISOFIX, Keyless Entry/Start/Stop, Auto HID Headlights/Rain Sensors. View specs of the Volkswagen Jetta (2011-2017)","Accessories Sunroof, Leather Seats, 17"" Sports Rims, Factory Fitted Audio System With Reverse Camera, All Round Sensors, Fog Lights, Black-Vue In-Car Cameras.","Description 1 And Only In Market, Sporty Platinum Metallic Grey Jetta 1.4A (Rare Sportline Edition With Sunroof) At Condition Totally Like Brand New, See To Certify Ownself! Genuine Low Mileage Clocked Of 18200km Annually. Maintained At Reputable Workshop With Proof. 1 Car Enthusiast Owner. New Paintwork. Road Tax Till Nov 23. Nice Car Number. 100% Accident Free. Call Now!",6.424793040290589,8.0,1,0,0,0,0,0,1,0,0,0,0,0
1261,Volkswagen Jetta 1.4A TSI Sunroof,65888.0,12980.0,67000.0,620.0,37692.0,54556.0,1417.0,90.0,"Features 1.4l powerful 4 cylinders TSI engine, 7-speed DSG auto with paddle shifters, airbags, ABS, LED DRL, keyless entry/start/stop, knockdown rear seats. View specs of the Volkswagen Jetta (2011-2017)","Accessories Leather seat, sports rim, factory large LCD screen with gps/Bluetooth/telephony, reverse camera/sensor, solar film, fog light, rear aircon, Sunroof.","Description Agent unit. Low mileage and very well maintained! Classy outlook suitable for all styles. Servicing done at Volkswagen Service centre. All bank loan and in-house loan available. Enjoy low depreciation for German made car! Don't miss this opportunity, call/WhatsApp us now! Call and view by appointment only!",5.805614958098808,8.0,1,0,0,0,0,0,1,0,0,0,0,0
1262,Volkswagen Jetta 1.6A ,62900.0,9610.0,183257.0,1036.0,20011.0,30574.0,1466.0,75.0,"Features Powerful 1.4L TSI Turbocharged Engine, 7 Speed DSG Auto Transmission, ABS, SRS Airbags View specs of the Volkswagen Jetta (2005-2011)","Accessories Leather Seats, Sports Rims, Audio Player","Description Well maintained, very good condition, view to believe! Bank/in-house loan available, trade-in welcome, scrap services, we also buy in your used vehicle higher than market, full loan available.",13.468628656728946,14.0,1,0,0,0,0,0,1,0,0,0,0,0
1263,Volkswagen Jetta GP 1.4A TSI,52800.0,13610.0,96213.0,620.0,29034.0,51301.0,1417.0,90.0,"Features Responsive 1.4L Turbocharged Engine producing 120bhp with 200NM Torque. 7 Speed (A) DSG transmission. Front wheel drive. View specs of the Volkswagen Jetta (2011-2017)Features Powerful And Efficient 1.4L TSI Engine, 120bhp, 7 Speed DSG. View specs of the Volkswagen Jetta (2011-2017)Features Powerful 1.4L TSI turbo charged engine, DSG 7 speed auto transmission, ESP, ABS, 6 x SRS airbags, immobilizer key, low fuel efficiency. View specs of the Volkswagen Jetta (2011-2017)Features Powerful 1.4L inline 4 cylinder 16 valves TSI engine, 7 speed (a) DSG, ABS, SRS airbag, parking sensors. View specs of the Volkswagen Jetta (2011-2017)Features Powerful 1.4L Inline 4 Cylinder 16 Valves TSI Engine, 7 Speed (A) DSG, ABS, SRS Airbag, Parking Sensors. View specs of the Volkswagen Jetta (2011-2017)","Accessories Mst intake. Jetex exhaust with cert. Forge diverter valve. K sport coil. 18"" sport rims with cofitted with steel braided brake. Iroad x5 camera.Accessories Factory Fitted Entertainment System, Leather Seats, Rear Aircon.Accessories 18"" sports rims, GPS/Bluetooth/DVD/audio sound system, leather seats, reverse camera, rear aircon, knockdown rear seats, fog lights.Accessories Factory 16"" rims, reverse sensors, black leather upholstery, multi-zone aircon, rear aircon, knockdown seats, factory fitted audio system.Accessories Sports Rims, Reverse Sensors, Multi Zone Aircon, Rear Aircon, Knockdown Seats, Pioneer Touchscreen Player.","Description 2.88% interest rate! Super well maintained with frequent detailing of exterior. Pristine condition, regularly serviced and groomed. Beautiful sport rims with continental 18"" tyres. Call our sales consultant for a pleasant experience! Visit our showroom for more info!Description Cheapest In The Market, Low Mileage, Very Well Maintained, Tip Top Condition, See To Believe, Easy Loan - Bank Loan At 2.78% / Flexible In House Loan Up To 90% Of The Car Price.Description $0 downpayment under personal name!, easy and flexible in house loan available, third party warranty available, 2 owner Only, built in GPS/Bluetooth/DVD, reverse camera, leather seats, 18"" sports rims, powerful yet fuel efficient for daily drive, grey in colour, serviced and maintained by Volkswagen Singapore.Description 1 lady owner, low mileage, good and efficient fuel economy! 100% loan in house and bank loan available here, lesser cash layout can be discuss 200% accident-free and original paint exterior and interior in prestige condition! Workshop check or STA evaluation can be arranged. Trade in welcome! Viewing available at our showroom daily. Low interest rate, and full loan option available! Call now!Description 100% Loan Available! 100% Accident Free! Superbly Well Maintained. Fuel Economical Yet Powerful For Daily Drive! Cheap And Low Depreciation To Drive With A Peace Of Mind. STA/workshop Check Welcome. Trade In/consignment Available For Your Ride. Viewing Only By Appointment Basis. Contact Us Today!",6.419313588235794,8.0,1,0,0,0,0,0,1,0,0,0,0,0
1264,Volkswagen Jetta GP 1.4A TSI Highline,45800.0,13300.0,102564.5,620.0,27631.5,54850.0,1417.0,90.0,"Features Powerful and economical 1.4L TSI engine. 7 speed DSG gearbox. 6 airbags. ESP. ABS. Traction control. Fog lamps. View specs of the Volkswagen Jetta (2011-2017)Features Powerful 1.4L inline 4 cylinder 16 valves TSI engine, 7 speed (A) DSG, ABS, SRS airbag, parking sensors, 55L fuel tank. View specs of the Volkswagen Jetta (2011-2017)Features Powerful and economical 1.4L TSI engine. 7 speed DSG gearbox. 6 airbags. ESP. ABS. Traction control. Fog lamps. View specs of the Volkswagen Jetta (2011-2017)Features Responsive 1.4L turbocharged engine producing 120bhp, 200nm torque. 7 speed (A) DSG transmission. Front wheel drive. 16.6km/l fc. 55L fuel tank. View specs of the Volkswagen Jetta (2011-2017)","Accessories Premium black leather upholstery. Reverse sensors and camera. Oz sports rims, folding mirrors, factory fitted audio system, rear aircon.Accessories Factory Fitted Premium Leather Seats, Reverse Camera & Sensors, Rear Dual Zone Aircon, Knockdown Rear Seat, Magnet Sunshade. Pristine PS4S Tyres.Accessories Premium black leather upholstery. Reverse sensors. Sports rims, folding mirrors, factory fitted audio system, rear aircon, LED headlights.Accessories Factory fitted multimedia system, original paintwork and original leather, rear dual zone aircon, sport rims.","Description Push Start Highline Unit, High OMV. Well maintained unit. Regular servicing done. Sporty red with High specs. Trade in welcome. Low bank interest rate available, contact us for more info!Description New Arrival! Highest Spec Highline Model. Low Miles Clocked. Immaculate Condition From Exterior To Interior. Satin Black Wrap. Absolutely No Repairs Needed. Fully Stock Condition. 100% Accident Free. Extremely well taken care of by the owner, serviced and maintained regularly! Low Interest Rate, Full Loan Available, Contact Us To Make Your Booking For Viewing & Test Drive Today! Huat Ah!Description New road tax till Oct 2023. 3 Owners only, low mileage. Immaculate condition, servicing just done. Well maintained interior and exterior. No repairs needed. Bank loan/flexible loan available. WhatsApp to make an appointment now.Description 1 owner, New Facelift, well maintained by previous owner! Full loan with high trade in available. Price negotiable. Call now or visit our showroom today.",7.413834136180999,8.0,1,0,0,0,0,0,1,0,0,0,0,0
1265,Volkswagen New Beetle 1.6A ,59800.0,10440.0,138000.0,1110.0,14915.0,26047.0,1240.0,75.0,Features View specs of the Volkswagen New Beetle (2005-2011),Accessories Android player with Apple CarPlay and Android Auto. The rest will be as factory condition.,Description 100% accident free and genuine mileage! 100% loan available! All wear and tear repaired. Welcome to bring to any workshop to check! Trade in welcome! Call us for viewing now.,14.287806738920727,15.0,1,0,0,1,0,0,0,0,0,0,0,0
1266,Volkswagen Passat 1.8A TFSI,93900.0,15090.0,91500.0,976.0,40266.0,38165.0,1480.0,132.0,"Features Powerful 1.8L Turbocharged Engine Producing 177bhp & 250nm Torque,7 Speed DSG,folding Side Mirrors,cruise Control,traction Control,keyless/push Start. View specs of the Volkswagen Passat (2005-2011)Features 1.8L turbocharged engine mated with 7 speed DSG transmission delivering 177bhp, cruise control, traction control and keyless/push start.Features Powerful And Economical 1.8L Turbocharged Engine. 7 Speed DSG Automatic Transmission. Cruise Control. Traction Control. Keyless Entry/start/stop.Features Powerful 1.8L DOHC turbochared engine, 7 speed DSG, bluemotion technology, keyless entry/start, auto start/stop, LED daytime running lights. View specs of the Volkswagen Passat (2005-2011)Features Powerful and economical 1.8L turbocharged engine. 7 speed DSG automatic transmission. Cruise control. Traction control. Keyless entry/start/stop.Features Powerful 1.8L turbocharged engine, 7 speed DSG, keyless system, folding side mirrors, climate control aircon.","Accessories Leather Electric Seats With Driver Memory, 3 Zone Climate Aircon, F/R Recording Cam, Sports Rims, Bluetooth, Original Audio.Accessories Apple/Android CarPlay, reverse sensors, multi function steering wheel, keyless entry, push start/stop, Bluetooth, rear aircon, 2 remote keys.Accessories Electric Memory Seats. Factory Fitted Audio With Bluetooth/Apple Play/Android. Rear Aircon. Auto Hold. Auto Start/stop Multi Function Steering Wheel.Accessories Leather seats, sport rim, factory fitted audio system with Bluetooth, multi function steering wheel, EPB with auto hold function, park assist.Accessories Electric memory seats. Bluetooth. Rear aircon. Auto hold. Auto start/stop multi function steering wheel. Retractable side mirror.Accessories 17"" sports rims, premium sound system, bluetooth, Apple carplay/Android auto, rear aircon, electric brake, brake hold function.","Description Brand New 6 Months Road Tax! Fully Agent Maintained! Brillant Silver! Low Mileage! Powerful & Spacious! As good as new! $0 downpayment! Fast loan approval with flexible financing! Offer interest rate from 1.98%. Car had been well maintained. We welcome Vicom/STA evaluation! WhatsApp/call us to book your ride now!Description 5 Years Warranty By Agent And Fully Serviced By Volkswagen. 1 Owner And Low Mileage. Low Depreciation, Beautiful White Colour Unit. Interest Rate Starting From 2.78% And Trade In Welcome As Well. Hurry Up, Arrange For An Appointment To View And Test Drive It!Description 1 Owner, Full Serviced Records, Just Agent Serviced, Warranty Till 2023, Smell Like New, New Road Tax, Buy With A Peace Of Mind, Low Driveaway, Call Now!Description Fully agent maintained with full service records available! Buy with a peace of mind! Flexible loan schemes includes $0 driveaway available! Low interest rates fr 2.78%! Monthly fr $9xx only! Extremely well maintained original paintwork by previous owner! High trade in available! STA/Vicom inspection welcome! Best condition for short term drive to monitor the current COE! Call us today to enquire!Description 1 owner unit with genuine milleage. 1 year agent warranty left. Electric memory seats. Bluetooth. Rear aircon. Auto hold. Auto start/stop multi function steering wheel. Retractable side mirror. Bank and high loan available. Trade ins are welcomed. Come and book your test drive with us now.Description 1 owner, factory warranty till November 2023, extremely well kept by owner, stunning blue with black interior, call our sales consultants for an appointment or drop by the showroom to view this stunning passat.",4.619313588235794,5.0,1,0,0,0,1,0,0,0,0,0,0,0
